comunidad,num.entrevista,nombre.recurso,tipo.terreno,terreno.tamano.m2.,riego,manejo.producto,manejo.herramienta,manejo.estructura
Aticpac,13,cafe,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,aztokilitl,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,aztokilitl,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,tomakilitl,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,tomakilitl,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,tzopelikilitl,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,tzopelikilitl,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,tepexilotl,parcela,10000,temporal,abono_plantas,manual,NA
Aticpac,13,chile_canario,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,chile_canario,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,chile_canario,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,chile_canario,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,chile_canario,parcela,180000,temporal,cal,manual,rotacion_cultivo
Aticpac,13,chile_canario,parcela,180000,temporal,cal,manual,division_cultivo
Aticpac,13,chiltepe,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,chiltepe,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,chiltepe,parcela,180000,temporal,abono_plantas,manual,rotacion_cultivo
Aticpac,13,chiltepe,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,iztananacatl,monte,NA,NA,NA,manual,NA
Aticpac,13,chilnanacatl,monte,NA,NA,NA,manual,NA
Aticpac,13,xochitekonzi,monte,NA,NA,NA,manual,NA
Aticpac,13,oconanacatl,monte,NA,NA,NA,manual,NA
Aticpac,13,alaktzin,monte,NA,NA,NA,manual,NA
Aticpac,13,tepexilotl,huerto,5000,temporal,NA,manual,NA
Aticpac,13,cafe,huerto,5000,temporal,NA,manual,NA
Aticpac,13,yoloxochitl,huerto,5000,temporal,NA,manual,NA
Aticpac,13,epazote,huerto,5000,temporal,NA,manual,NA
Aticpac,13,yerbabuena,huerto,5000,temporal,NA,manual,NA
Aticpac,13,cilantro,huerto,5000,temporal,NA,manual,NA
Aticpac,13,jitomate,huerto,5000,temporal,NA,manual,NA
Aticpac,13,cebolla,huerto,5000,temporal,NA,manual,NA
Aticpac,13,rosa,huerto,5000,temporal,NA,manual,NA
Aticpac,13,laurel,parcela,180000,temporal,abono_plantas,manual,division_cultivo
Aticpac,13,tekilitl,monte,NA,NA,NA,manual,NA
Aticpac,13,platano,parcela,10000,temporal,NA,manual,NA
Matlahuacala,1,nispero,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,naranja,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,buganvilia,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,buganvilia,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,santamaria,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,rosa,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,clavel,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,granadilla,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,aguacate,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,durazno,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,maiz,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,frijol,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,calabaza,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,granadilla,parcela,10000,manguera,plaguicida,manual,rotacion_cultivo
Matlahuacala,1,aguacate,parcela,10000,manguera,plaguicida,manual,rotacion_cultivo
Matlahuacala,1,durazno,parcela,10000,manguera,plaguicida,manual,rotacion_cultivo
Matlahuacala,1,maiz,parcela,10000,manguera,plaguicida,manual,rotacion_cultivo
Matlahuacala,1,frijol,parcela,10000,manguera,plaguicida,manual,rotacion_cultivo
Matlahuacala,1,calabaza,parcela,10000,manguera,plaguicida,manual,rotacion_cultivo
Matlahuacala,1,bahkilitl,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,tomakilitl,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,1,kaxkilankilitl,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,oregano,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,cilantro,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,yerbabuena,parcela,10000,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,1,oregano,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,cilantro,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,yerbabuena,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,floripondio,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,floripondio,huerto,0,manguera,NA,manual,NA
Matlahuacala,1,atlankilitl,monte,NA,NA,NA,manual,NA
Matlahuacala,1,makuilkilitl,monte,NA,NA,NA,manual,NA
Matlahuacala,1,encino,monte,NA,NA,NA,manual,NA
Matlahuacala,1,ocote,monte,NA,NA,NA,manual,NA
Matlahuacala,1,ocote,monte,NA,NA,NA,manual,NA
Matlahuacala,1,tila,monte,NA,NA,NA,manual,NA
Matlahuacala,2,granadilla,huerto,5000,manguera,abono_quimico+abono_animal,manual,NA
Matlahuacala,2,durazno,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,durazno,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,aguacate,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,aguacate,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,maiz,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,frijol,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,rabano,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,azucena,parcela,400,manguera,abono_quimico+abono_animal,manual,rotacion_cultivo
Matlahuacala,2,buganvilia,huerto,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,alcatraz,parcela,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,santamaria,huerto,5000,manguera,abono_quimico+abono_animal,manual+animal,rotacion_cultivo
Matlahuacala,2,bahkilitl,parcela,5000,manguera,NA,manual+animal,rotacion_cultivo
Matlahuacala,2,col,parcela,5000,manguera,NA,manual+animal,rotacion_cultivo
Matlahuacala,2,encino,monte,NA,NA,NA,manual,NA
Matlahuacala,2,tila,monte,NA,NA,NA,manual,NA
Matlahuacala,2,tehuizotl,monte,NA,NA,NA,manual,NA
Matlahuacala,2,pipitza,monte,NA,NA,NA,manual,NA
Matlahuacala,2,pipitza,monte,NA,NA,NA,manual,NA
Matlahuacala,2,laurel,monte,NA,NA,NA,manual,NA
Matlahuacala,2,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,3,durazno,huerto,15000,manguera,plaguicida,manual+animal,rotacion_cultivo
Matlahuacala,3,durazno,huerto,15000,manguera,abono_quimico,manual+animal,rotacion_cultivo
Matlahuacala,3,aguacate,huerto,15000,manguera,abono_quimico,manual+animal,rotacion_cultivo
Matlahuacala,3,aguacate,huerto,15000,manguera,plaguicida,manual+animal,rotacion_cultivo
Matlahuacala,3,bahkilitl,huerto,15000,manguera,NA,manual+animal,rotacion_cultivo
Matlahuacala,3,kolesh,huerto,15000,manguera,NA,manual+animal,rotacion_cultivo
Matlahuacala,3,cilantro,huerto,15000,manguera,NA,manual+animal,rotacion_cultivo
Matlahuacala,3,xokokilitl,monte,NA,NA,NA,manual,NA
Matlahuacala,3,nopal,huerto,15000,manguera,NA,manual+animal,rotacion_cultivo
Matlahuacala,3,alcatraz,huerto,15000,manguera,NA,manual+animal,rotacion_cultivo
Matlahuacala,3,maiz,huerto,15000,manguera,abono_quimico,manual+animal,rotacion_cultivo
Matlahuacala,3,frijol,huerto,15000,manguera,abono_quimico,manual+animal,rotacion_cultivo
Matlahuacala,3,maiz,huerto,15000,manguera,plaguicida,manual+animal,rotacion_cultivo
Matlahuacala,3,frijol,huerto,15000,manguera,plaguicida,manual+animal,rotacion_cultivo
Matlahuacala,3,pipitza,monte,NA,NA,NA,manual,NA
Matlahuacala,3,laurel,monte,NA,NA,NA,manual,NA
Matlahuacala,3,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,3,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,4,yerbabuena,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,manzanilla,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,menta,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,rosa,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,alcatraz,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,kolesh,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,calabaza,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,chayote,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,papa,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,granadilla,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,durazno,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,aguacate,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,granadilla,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,durazno,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,aguacate,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,maiz,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,frijol,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,chilacayota,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,bahkilitl,parcela,20000,NA,NA,manual,descanso_tierra
Matlahuacala,4,bahkilitl,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,kolesh,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,cilantro,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,epazote,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,papalokilitl,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,abayotli,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,kolesh,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,cilantro,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,epazote,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,papalokilitl,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,abayotli,parcela,35000,manguera,abono_quimico+abono_animal,manual+animal,descanso_tierra
Matlahuacala,4,bahkilitl,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,kolesh,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,cilantro,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,epazote,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,papalokilitl,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,abayotli,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,kolesh,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,cilantro,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,epazote,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,papalokilitl,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,abayotli,parcela,35000,manguera,plaguicida,manual+animal,descanso_tierra
Matlahuacala,4,encino,monte,NA,NA,NA,manual,NA
Matlahuacala,4,makuilkilitl,monte,NA,NA,NA,manual,NA
Matlahuacala,4,ocote,monte,NA,NA,NA,manual,NA
Matlahuacala,4,xochitekonzi,monte,NA,NA,NA,manual,NA
Matlahuacala,4,alaktzin,monte,NA,NA,NA,manual,NA
Matlahuacala,4,ayotzin,monte,NA,NA,NA,manual,NA
Matlahuacala,4,chilnanacatl,monte,NA,NA,NA,manual,NA
Matlahuacala,4,tenexnanacatl,monte,NA,NA,NA,manual,NA
Matlahuacala,4,mora,monte,NA,NA,NA,manual,NA
Matlahuacala,4,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,4,oraxibitl,huerto,80,manguera,cal,manual,NA
Matlahuacala,4,tila,monte,NA,NA,NA,manual,NA
Matlahuacala,5,aguacate,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,platano,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,cafe,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,maiz,huerto,0,manguera,abono_quimico,manual,descanso_tierra
Matlahuacala,5,cilantro,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,bahkilitl,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,nopal,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,manrubio,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,ruda,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,acahuite,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,lima,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,granadilla,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,hierbamaestra,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,yerbabuena,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,mejorana,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,hierbademujer,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,romero,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,oraxibitl,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,encino,monte,NA,NA,NA,manual,NA
Matlahuacala,5,gladiola,huerto,0,manguera,NA,manual,descanso_tierra
Matlahuacala,5,xochitekonzi,monte,NA,NA,NA,manual,NA
Matlahuacala,5,ayotzin,monte,NA,NA,NA,manual,NA
Matlahuacala,5,ixkananacatl,monte,NA,NA,NA,manual,NA
Matlahuacala,5,rabo_de_leon,monte,NA,NA,NA,manual,NA
Matlahuacala,5,pipitza,monte,NA,NA,NA,manual,NA
Matlahuacala,5,laurel,monte,NA,NA,NA,manual,NA
Matlahuacala,5,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,5,tila,monte,NA,NA,NA,manual,NA
Matlahuacala,5,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,6,nispero,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,rosa,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,pino,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,clavel,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,buganvilia,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,buganvilia,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,violeta,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,mejorana,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,yerbabuena,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,abebetcho,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,sabila,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,santamaria,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,estafiate,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,aguacate,huerto,0,manguera,plaguicida,manual,NA
Matlahuacala,6,granadilla,huerto,0,manguera,abono_quimico,manual,NA
Matlahuacala,6,granadilla,huerto,0,manguera,cal,manual,NA
Matlahuacala,6,chile_canario,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,durazno,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,manzana,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,romero,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,6,romero,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,6,cihuapatli,monte,NA,NA,NA,manual,NA
Matlahuacala,6,estrellita,monte,NA,NA,NA,manual,NA
Matlahuacala,6,manzanilla,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,eucalipto,monte,NA,NA,NA,manual,NA
Matlahuacala,6,cilantro,parcela,0,manguera,NA,manual,NA
Matlahuacala,6,maiz,parcela,0,manguera,NA,manual,NA
Matlahuacala,6,kaxkilankilitl,parcela,0,manguera,NA,manual,NA
Matlahuacala,6,bahkilitl,parcela,0,manguera,NA,manual,NA
Matlahuacala,6,makuilkilitl,monte,NA,NA,NA,manual,NA
Matlahuacala,6,mandarina,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,xochitekonzi,monte,NA,NA,NA,manual,NA
Matlahuacala,6,alaktzin,monte,NA,NA,NA,manual,NA
Matlahuacala,6,iztananacatl,huerto,NA,manguera,NA,manual,NA
Matlahuacala,6,kaxpalzi,monte,NA,NA,NA,manual,NA
Matlahuacala,6,hierbamaestra,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,manrubio,huerto,0,manguera,NA,manual,NA
Matlahuacala,6,cuachalalate,monte,NA,NA,NA,manual,NA
Matlahuacala,6,ruda,monte,NA,NA,NA,manual,NA
Matlahuacala,6,rabo_de_leon,monte,NA,NA,NA,manual,NA
Matlahuacala,6,pipitza,monte,NA,NA,NA,manual,NA
Matlahuacala,6,papalokilitl,monte,NA,NA,NA,manual,NA
Matlahuacala,6,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,6,tila,monte,NA,NA,NA,manual,NA
Matlahuacala,7,aguacate,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,durazno,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,granadilla,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,frijol,parcela,5000,temporal+manguera,abono_quimico,manual,NA
Matlahuacala,7,maiz,parcela,5000,temporal+manguera,abono_quimico,manual,NA
Matlahuacala,7,chilacayota,parcela,5000,temporal+manguera,abono_quimico,manual,NA
Matlahuacala,7,kolesh,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,cilantro,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,bahkilitl,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,xokokilitl,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,menta,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,yerbabuena,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,7,manzanilla,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,polar,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,gladiola,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,alcatraz,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,hinojo,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,santamaria,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,encino,monte,NA,NA,NA,manual,NA
Matlahuacala,7,cola_de_caballo,monte,NA,NA,NA,manual,NA
Matlahuacala,7,cola_de_borrego,monte,NA,NA,NA,manual,NA
Matlahuacala,7,telefono,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,capulin,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,durazno,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,capulin,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,durazno,huerto,25,temporal+manguera,NA,manual,NA
Matlahuacala,7,fresno,monte,NA,NA,NA,manual,NA
Matlahuacala,7,fresno,huerto,25,temporal+manguera,abono_quimico+abono_animal,manual,NA
Matlahuacala,7,xochitekonzi,monte,NA,NA,NA,manual,NA
Matlahuacala,7,huitlacoche,parcela,5000,temporal+manguera,NA,manual,NA
Matlahuacala,7,ayotzin,monte,NA,NA,NA,manual,NA
Matlahuacala,7,ixkananacatl,monte,NA,NA,NA,manual,NA
Matlahuacala,7,rabo_de_leon,monte,NA,NA,NA,manual,NA
Matlahuacala,7,pipitza,monte,NA,NA,NA,manual,NA
Matlahuacala,7,laurel,monte,NA,NA,NA,manual,NA
Matlahuacala,7,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,7,tila,monte,NA,NA,NA,manual,NA
Matlahuacala,7,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,8,aguacate,huerto,300,manguera,abono_quimico+abono_animal,manual,NA
Matlahuacala,8,granadilla,huerto,300,manguera,abono_quimico+abono_animal,manual,NA
Matlahuacala,8,durazno,huerto,300,manguera,abono_quimico+abono_animal,manual,NA
Matlahuacala,8,aguacate,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,granadilla,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,durazno,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,maiz,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,frijol,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,kolesh,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,bahkilitl,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,quelite_rojo,parcela,20000,manguera,abono_quimico+abono_animal,manual,descanso_tierra
Matlahuacala,8,maiz,parcela,5000,manguera,abono_quimico+abono_animal,manual,NA
Matlahuacala,8,frijol,parcela,5000,manguera,abono_quimico+abono_animal,manual,NA
Matlahuacala,8,huitlacoche,parcela,20000,manguera,NA,manual,NA
Matlahuacala,8,xochitekonzi,monte,NA,NA,NA,manual,NA
Matlahuacala,8,ayotzin,monte,NA,NA,NA,manual,NA
Matlahuacala,8,alaktzin,monte,NA,NA,NA,manual,NA
Matlahuacala,8,encino,monte,NA,NA,NA,manual,NA
Matlahuacala,8,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,9,granadilla,parcela,10000,manguera,NA,manual,NA
Matlahuacala,9,chile_canario,parcela,10000,manguera,NA,manual,NA
Matlahuacala,9,maiz,parcela,12000,manguera,abono_quimico,manual,rotacion_cultivo
Matlahuacala,9,frijol,parcela,12000,manguera,abono_quimico,manual,rotacion_cultivo
Matlahuacala,9,chilacayota,parcela,12000,manguera,NA,manual,NA
Matlahuacala,9,kolesh,parcela,12000,manguera,NA,manual,NA
Matlahuacala,9,epazote,parcela,12000,manguera,NA,manual,NA
Matlahuacala,9,cilantro,parcela,12000,manguera,NA,manual,NA
Matlahuacala,9,cola_de_caballo,monte,NA,NA,NA,manual,NA
Matlahuacala,9,passiflora,monte,NA,NA,NA,manual,NA
Matlahuacala,9,gordolobo,monte,NA,NA,NA,manual,NA
Matlahuacala,9,tila,parcela,10000,manguera,NA,manual,NA
Matlahuacala,9,cola_de_borrego,parcela,10000,manguera,NA,manual,NA
Matlahuacala,9,yerbabuena,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,mejorana,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,azomiate,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,ruda,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,santamaria,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,rosa,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,alcatraz,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,azucena,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,nube,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,chayote,huerto,0,manguera,NA,manual,NA
Matlahuacala,9,xochitekonzi,monte,NA,NA,NA,manual,NA
Matlahuacala,9,huitlacoche,parcela,12000,manguera,abono_quimico,manual,NA
Matlahuacala,9,durazno,parcela,10000,manguera,plaguicida,manual,NA
Matlahuacala,9,aguacate,parcela,10000,manguera,plaguicida,manual,NA
Matlahuacala,9,durazno,parcela,10000,manguera,plaguicida,manual,NA
Matlahuacala,9,aguacate,parcela,10000,manguera,plaguicida,manual,NA
Matlahuacala,9,zarzamora,monte,NA,NA,NA,manual,NA
Matlahuacala,9,oregano,monte,NA,NA,NA,manual,NA
Matlahuacala,10,durazno,huerto,2500,manguera,NA,manual,NA
Matlahuacala,10,nopal,huerto,2500,manguera,NA,manual,NA
Matlahuacala,10,aguacate,huerto,2500,manguera,NA,manual,NA
Matlahuacala,10,chile_canario,huerto,2500,manguera,abono_quimico,manual,NA
Matlahuacala,10,cilantro,huerto,2500,manguera,NA,manual,NA
Matlahuacala,10,cihuapatli,monte,NA,NA,NA,manual,NA
Matlahuacala,10,oregano,monte,NA,NA,NA,manual,NA
